index,file,var_name,epoch,label
0,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563368219425561000,0
1,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563369191433460000,0
2,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563367278917922000,0
3,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563365415902827000,0
4,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563370487444005000,0
5,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563368975431705000,0
6,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563370212941766000,0
7,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563365460903191000,0
8,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563365897406728000,0
9,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563366873914637000,0
10,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563367800922159000,0
11,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563369240933858000,0
12,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563365051399882000,0
13,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563365505903555000,0
14,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563368795430241000,0
15,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563368705429510000,0
16,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563365433902971000,0
17,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563364245893362000,0
18,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563369353434778000,0
19,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563369596436754000,0
20,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563370788946455000,0
21,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563370752946162000,0
22,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563369276934151000,0
23,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563368066424318000,0
24,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563367958423442000,0
25,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563364533895692000,0
26,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563368642428998000,0
27,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563369065432435000,0
28,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563368070924350000,0
29,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563365109900351000,0
30,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563370793446496000,0
31,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563370361442979000,0
32,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563365816406073000,0
