index,file,var_name,epoch,label
0,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565250246190141000,0
1,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565245953155870000,0
2,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565249971687941000,0
3,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565246538160525000,0
4,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565247496668167000,0
5,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565247028664436000,0
6,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565246178157661000,0
7,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565248819678729000,0
8,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565247883671254000,0
9,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565245107149154000,0
10,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565243500636477000,0
11,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565248198673769000,0
12,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565249746686140000,0
13,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565247865671110000,0
14,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565246304158663000,0
15,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565244171141750000,0
16,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565246349159021000,0
17,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565248266174304000,0
18,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565245057648766000,0
19,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565246313158735000,0
20,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565245980156086000,0
21,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565250039188484000,0
22,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565245723654052000,0
23,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565249364183077000,0
24,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565243428635912000,0
25,mms1_fpi_fast_l2_dis-dist_20171129160000_v3.4.0.cdf,mms1_dis_dist_fast,565247208665870000,0
