index,file,var_name,epoch,label
0,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837298796759000,2
1,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834157770978000,2
2,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565838828809425000,2
3,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836799292647000,2
4,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835111778789000,2
5,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834864276761000,2
6,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565840385822435000,2
7,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836619291165000,2
8,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565833806768108000,2
9,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565839031311114000,2
10,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834400772967000,2
11,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836029786316000,2
12,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565840525323610000,2
13,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837019794458000,2
14,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834711275513000,2
15,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836803792679000,2
16,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565833734767519000,2
17,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565840813326032000,2
18,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835345780706000,2
19,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835890285176000,2
20,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835746283994000,2
21,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565839409314266000,2
22,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835098278683000,2
23,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836038786390000,2
24,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836335788831000,2
25,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565838860309692000,2
26,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835606782846000,2
27,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834841776577000,2
28,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565838707308420000,2
29,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565840300321722000,2
30,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834729275661000,2
31,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835390781076000,2
32,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837537298729000,2
33,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565839953818813000,2
34,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834774276028000,2
35,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837042294648000,2
36,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834301772157000,2
37,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834441273302000,2
38,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835944285619000,2
39,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834427773188000,2
40,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836371789125000,2
41,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565839350813773000,2
42,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834175771126000,2
43,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836115287022000,2
44,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565833973269474000,2
45,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837384297468000,2
46,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835539282296000,2
47,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836565290721000,2
48,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565839710816780000,2
49,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836817292795000,2
50,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835939785578000,2
51,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565839067311415000,2
52,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837316796906000,2
53,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834045270063000,2
54,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835579782625000,2
55,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565833959769359000,2
56,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565838990810774000,2
57,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835107278757000,2
58,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836407789422000,2
59,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837015294425000,2
60,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565840435322855000,2
61,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837424797798000,2
62,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565839778317349000,2
63,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834193771274000,2
64,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836421289537000,2
65,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835327780559000,2
66,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565840259821377000,2
67,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836632791273000,2
68,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835638283108000,2
69,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565833676267045000,2
70,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565838878309842000,2
71,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834895777020000,2
72,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565839724316896000,2
73,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836326788757000,2
74,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837361797278000,2
75,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835242279862000,2
76,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834261271830000,2
77,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565840354322174000,2
78,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837447297980000,2
79,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565839053811298000,2
80,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565840592824174000,2
81,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835255779968000,2
82,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834184771200000,2
83,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565840862826445000,2
84,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565840088819944000,2
85,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836898293462000,2
86,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837141295463000,2
87,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565833721267413000,2
88,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837240296279000,2
89,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565839688316597000,2
90,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835246779895000,2
91,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565840678324896000,2
92,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837469798170000,2
93,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836925293683000,2
94,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836497790163000,2
95,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835665283329000,2
96,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565840786325805000,2
97,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565839058311339000,2
98,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836704791865000,2
99,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835237779821000,2
100,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834306272198000,2
101,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565839314813473000,2
102,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565833802268075000,2
103,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565838756808828000,2
104,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837249296354000,2
105,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836785792531000,2
106,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834337772451000,2
107,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836430289611000,2
108,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834315272271000,2
109,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835584282666000,2
110,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565833874268663000,2
111,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565839121311864000,2
112,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834715775546000,2
113,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835489781886000,2
114,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837159295612000,2
115,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837168295686000,2
116,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835935285545000,2
117,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835588782698000,2
118,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565838824309392000,2
119,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565839814317650000,2
120,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834634774882000,2
121,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835813784544000,2
122,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834252271756000,2
123,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835602282814000,2
124,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565836812792754000,2
125,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835251279936000,2
126,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565838972810623000,2
127,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565839418314341000,2
128,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565837312296874000,2
129,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835044278240000,2
130,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565834189271241000,2
131,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565840768325654000,2
132,mms1_fpi_fast_l2_dis-dist_20171206120000_v3.4.0.cdf,mms1_dis_dist_fast,565835035278166000,2
