index,file,var_name,epoch,label
0,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563369987939935000,0
1,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563364421394786000,0
2,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563368448927421000,0
3,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563368520928007000,0
4,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563370383943158000,0
5,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563370523444298000,0
6,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563364511395513000,0
7,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563367364418620000,0
8,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563370118441001000,0
9,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563370604444957000,0
10,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563369713437705000,0
11,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563370235441953000,0
12,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563371112949094000,0
13,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563365150400683000,0
14,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563364106392238000,0
15,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563370199441661000,0
16,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563369812438511000,0
17,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563364079392020000,0
18,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563367593920479000,0
19,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563369524436168000,0
20,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563368237425706000,0
21,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563367503919748000,0
22,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563367580420372000,0
23,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563365798405926000,0
24,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563368867430826000,0
25,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563367053916097000,0
26,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563364803897876000,0
27,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563364722897220000,0
28,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563367040415992000,0
29,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563368385926910000,0
30,mms1_fpi_fast_l2_dis-dist_20171107220000_v3.4.0.cdf,mms1_dis_dist_fast,563368687429363000,0
